gene_idx	gene_name	category	n_train_flipped	n_val_flipped	n_val_not_flipped	cutoff_99th	tp	fp	fn	tn	sensitivity	specificity	false_positive_rate	dor	log10_dor
1767	FEOBHI_09040 phage major capsid protein	phage	1662	300	87054	7.890281753540032	300	55047	0	32007	1.0	0.3676683437866152	0.6323316562133848		
1776	FEOBHI_11215 Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	other	1761	282	87072	6.936895465850838	282	23363	0	63709	1.0	0.7316818265343623	0.26831817346563763		
1778	FEOBHI_04430 phage major capsid protein	phage	1758	363	86991	8.076993303298961	363	48220	0	38771	1.0	0.44568978400064374	0.5543102159993563		
1786	FEOBHI_08785 cysteine protease staphopain A	other	1761	294	87060	7.925616550445559	294	64123	0	22937	1.0	0.2634619802435102	0.7365380197564898		
1790	FEOBHI_11275 Acetoin utilization protein AcuC	other	1617	312	87042	6.869748420715331	312	20794	0	66248	1.0	0.7611038349302636	0.23889616506973646		
1793	FEOBHI_07695 Class I SAM-dependent rRNA methyltransferase	core	1650	303	87051	6.251827187538146	303	589	0	86462	1.0	0.9932338514204317	0.006766148579568299		
1797	FEOBHI_08410 D-alanyl-lipoteichoic acid biosynthesis protein DltD	other	1626	309	87045	4.648392558097839	307	0	2	87045	0.9935275080906149	1.0	0.0		
1801	FEOBHI_07855 cysteine protease staphopain B	other	1614	285	87069	7.252921285629268	285	31585	0	55484	1.0	0.6372417278250583	0.3627582721749417		
1805	FEOBHI_01100 ornithine--oxo-acid transaminase	other	1683	291	87063	6.788563566207888	291	32788	0	54275	1.0	0.623399147743588	0.37660085225641204		
1810	FEOBHI_12705 putative uridylyltransferase MW2097	other	1653	327	87027	4.135076084136963	327	45	0	86982	1.0	0.9994829190940743	0.0005170809059257471		
1815	FEOBHI_01880 Staphylopine export protein	other	1713	345	87009	3.626527919769286	345	16	0	86993	1.0	0.9998161109770254	0.0001838890229746348		
1824	FEOBHI_12825 EcoKI restriction-modification system protein HsdS	other	1722	276	87078	6.048426790237424	276	31417	0	55661	1.0	0.6392085256896116	0.3607914743103884		
1828	FEOBHI_01220 type 8 capsular polysaccharide synthesis protein Cap8L	other	1698	315	87039	6.182481293678282	315	6096	0	80943	1.0	0.9299624306345431	0.07003756936545687		
1832	FEOBHI_13020 aspartate kinase	other	1665	267	87087	6.575848808288569	267	23444	0	63643	1.0	0.7307979376944894	0.2692020623055106		
1834	FEOBHI_08380 Type II NADH:quinone oxidoreductase	other	1539	282	87072	4.168379402160642	282	69	0	87003	1.0	0.999207552370452	0.0007924476295479603		
1838	FEOBHI_09575 accessory Sec system protein translocase subunit SecY2	other	1599	297	87057	7.712910099029541	297	29876	0	57181	1.0	0.6568225415532353	0.3431774584467648		
1841	FEOBHI_07640 Nucleoside permease NupC	resistance	1644	324	87030	3.5272016954421987	324	33	0	86997	1.0	0.9996208204067563	0.0003791795932437091		
1868	FEOBHI_08505 putative cysteine desulfurase	iron_fes	1578	270	87084	3.6756160473823547	270	24	0	87060	1.0	0.9997244040237012	0.00027559597629874606		
1879	FEOBHI_00825 Phosphotransferase system, galactitol-specific IIC component	other	1677	318	87036	6.202579994201665	318	19570	0	67466	1.0	0.7751505124316375	0.2248494875683625		
1880	FEOBHI_02510 CPBP family intramembrane metalloprotease SdpC	other	1707	306	87048	5.54598680496216	306	259	0	86789	1.0	0.9970246300891462	0.002975369910853782		
1881	FEOBHI_02815 Molybdopterin molybdenumtransferase	other	1731	315	87039	6.964925050735474	315	22000	0	65039	1.0	0.7472397431036661	0.2527602568963338		
1888	FEOBHI_11245 tyrosine--tRNA ligase	core	1635	294	87060	3.6329931592941285	294	36	0	87024	1.0	0.9995864920744314	0.0004135079255685734		
1902	FEOBHI_02310 Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	phage	1689	339	87015	6.553546752929639	339	21358	0	65657	1.0	0.754548066425329	0.24545193357467104		
1904	FEOBHI_11885 hydroxymethylglutaryl-CoA reductase, degradative	other	1524	243	87111	5.380952296257019	243	108	0	87003	1.0	0.9987602025002583	0.001239797499741709		
1911	FEOBHI_08560 glutamate-1-semialdehyde 2,1-aminomutase	other	1611	318	87036	3.720305371284488	318	84	0	86952	1.0	0.9990348821177444	0.0009651178822556183		
1914	FEOBHI_04720 asparagine--tRNA ligase	core	1542	312	87042	3.682056269645691	312	66	0	86976	1.0	0.9992417453643069	0.0007582546356931137		
1918	FEOBHI_12885 arsenite efflux transporter membrane subunit ArsB	resistance	1689	342	87012	7.1417233276367025	342	33340	0	53672	1.0	0.6168344596147658	0.3831655403852342		
1921	FEOBHI_08780 adenylosuccinate lyase	other	1794	333	87021	3.5755003070831286	329	0	4	87021	0.987987987987988	1.0	0.0		
1937	FEOBHI_08235 CoA-disulfide reductase	other	1698	297	87057	5.671153969764709	297	298	0	86759	1.0	0.9965769553281184	0.0034230446718816407		
1942	FEOBHI_07280 FAD-containing oxidoreductase	other	1626	300	87054	6.3163381814956665	300	10398	0	76656	1.0	0.880556895719898	0.119443104280102		
1943	FEOBHI_10930 Lipase-3 domain-containing protein	other	1536	279	87075	7.559463953971866	279	58041	0	29034	1.0	0.33343669250645996	0.6665633074935401		
1950	FEOBHI_10640 aspartate aminotransferase family protein	other	1539	267	87087	6.563803329467754	267	28668	0	58419	1.0	0.6708119466740157	0.3291880533259844		
1952	FEOBHI_04780 PepSY-associated TM region	other	1878	342	87012	8.912387399673465	342	66368	0	20644	1.0	0.23725463154507423	0.7627453684549258		
1957	FEOBHI_03365 glutamyl-tRNA reductase	core	1599	318	87036	4.123418188095092	318	54	0	86982	1.0	0.9993795670756929	0.0006204329243071833		
1960	FEOBHI_03980 aminomethyl-transferring glycine dehydrogenase subunit GcvPA	other	1692	297	87057	3.993984434604645	297	36	0	87021	1.0	0.9995864778248733	0.00041352217512664115		
1970	FEOBHI_13225 sensor histidine kinase ArlS	other	1566	249	87105	7.365770626068097	249	34197	0	52908	1.0	0.6074048562080248	0.3925951437919752		
1984	FEOBHI_09885 chromosomal replication initiator protein DnaA	core	1569	324	87030	3.604081058502197	323	0	1	87030	0.9969135802469136	1.0	0.0		
1987	FEOBHI_09450 3-isopropylmalate dehydratase large subunit	other	1764	360	86994	7.3588987350463855	360	36555	0	50439	1.0	0.579798606800469	0.420201393199531		
1988	FEOBHI_02370 heme sensor histidine kinase HssS	other	1533	309	87045	6.504218330383306	309	5338	0	81707	1.0	0.938675397782756	0.06132460221724395		
1993	FEOBHI_07375 Putative long chain fatty acid-CoA ligase VraA	other	1548	276	87078	6.604488043785085	276	26043	0	61035	1.0	0.7009233101357404	0.2990766898642596		
1995	FEOBHI_02605 L-asparagine transporter or related permease	resistance	1734	357	86997	5.401434512138367	357	298	0	86699	1.0	0.9965745945262481	0.0034254054737519685		
2001	FEOBHI_07655 DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	other	1731	366	86988	6.098043823242203	366	11628	0	75360	1.0	0.8663263898468754	0.13367361015312457		
2003	FEOBHI_12175 class II fumarate hydratase	other	1662	315	87039	3.607186126708982	315	69	0	86970	1.0	0.9992072519215524	0.0007927480784475924		
2010	FEOBHI_01965 MFS family permease, includes anhydromuropeptide permease AmpG	core	1518	300	87054	4.683816719055176	300	66	0	86988	1.0	0.9992418498862775	0.000758150113722517		
2032	FEOBHI_11060 PTS trehalose transporter subunit IIBC	other	1566	315	87039	5.832533669471739	315	8270	0	78769	1.0	0.9049851216121508	0.09501487838784912		
2033	FEOBHI_01380 Membrane protein involved in the export of O-antigen and teichoic acid	other	1620	309	87045	6.189916324615469	309	10932	0	76113	1.0	0.8744097880406686	0.12559021195933137		
2038	FEOBHI_10645 Serine transporter YbeC, amino acid:H+ symporter family	other	1629	297	87057	6.515253906250002	297	13557	0	73500	1.0	0.8442744408835591	0.15572555911644095		
2053	FEOBHI_07425 Glycosyltransferase involved in cell wall bisynthesis	other	1683	324	87030	6.778524312973039	324	30257	0	56773	1.0	0.6523382741583362	0.34766172584166377		
2058	FEOBHI_05165 cardiolipin synthase	other	1653	324	87030	10.95851058959961	324	75192	0	11838	1.0	0.13602206135815237	0.8639779386418477		
2059	FEOBHI_07915 Poly(ribitol-phosphate) alpha-N-acetylglucosaminyltransferase	other	1650	279	87075	9.131694793701172	279	59009	0	28066	1.0	0.32231983921906404	0.677680160780936		
2061	FEOBHI_04130 glucose-6-phosphate dehydrogenase	other	1605	303	87051	3.748313808441163	303	33	0	87018	1.0	0.9996209118792432	0.00037908812075679776		
2070	FEOBHI_07420 Glycosyltransferase involved in cell wall bisynthesis	other	1722	339	87015	7.089724607467647	339	18238	0	68777	1.0	0.7904039533413779	0.20959604665862208		
2073	FEOBHI_13295 putative CtpA-like serine protease	other	1635	297	87057	7.02326733589175	297	5387	0	81670	1.0	0.9381210011831329	0.06187899881686711		
2096	FEOBHI_01825 p-Aminobenzoyl-glutamate transporter AbgT	other	1659	279	87075	6.994901695251467	279	23610	0	63465	1.0	0.72885443583118	0.27114556416881996		
2097	FEOBHI_10460 PTS system mannitol-specific EIICB component	other	1599	297	87057	6.2877872657775855	297	2787	0	84270	1.0	0.9679864916089459	0.03201350839105414		
2109	FEOBHI_02205 nitrate reductase subunit beta	other	1668	333	87021	4.281784863471984	333	125	0	86896	1.0	0.9985635651164662	0.0014364348835338597		
2113	FEOBHI_08825 Sodium-dependent dicarboxylate transporter SdcS	other	1719	297	87057	7.33232070922851	297	36967	0	50090	1.0	0.5753701597803738	0.42462984021962624		
2116	FEOBHI_04490 Peptidase	other	1653	315	87039	8.091180038452153	315	50999	0	36040	1.0	0.4140672572065396	0.5859327427934604		
2119	FEOBHI_01490 L-lactate permease	resistance	1656	279	87075	7.25326638221741	279	21176	0	65899	1.0	0.7568073499856446	0.24319265001435544		
2120	FEOBHI_13315 phosphoenolpyruvate carboxykinase (ATP)	other	1641	312	87042	4.2057015419006305	312	287	0	86755	1.0	0.9967027412053951	0.0032972587946049035		
2121	FEOBHI_01855 staphylopine-dependent metal ABC transporter substrate-binding protein CntA	other	1653	324	87030	3.8764091873168947	324	80	0	86950	1.0	0.9990807767436516	0.0009192232563483856		
2122	FEOBHI_13015 ATPase components of ABC transporters with duplicated ATPase domains	other	1629	312	87042	6.141619853973389	312	1512	0	85530	1.0	0.9826290756186669	0.01737092438133315		
2135	FEOBHI_11065 alpha,alpha-phosphotrehalase	other	1671	321	87033	4.833467817306518	321	63	0	86970	1.0	0.999276136637827	0.0007238633621729689		
2138	FEOBHI_08140 ABC-type oligopeptide transport system, periplasmic component	other	1800	363	86991	6.416459946632384	363	5750	0	81241	1.0	0.9339012081709602	0.06609879182903979		
2152	FEOBHI_00775 Teichoic acid ribitol-phosphate polymerase TarL	other	1635	243	87111	8.419530162811299	243	29325	0	57786	1.0	0.6633605400006888	0.3366394599993112		
2160	FEOBHI_10605 choline dehydrogenase	other	1665	294	87060	5.2709241676330425	294	62	0	86998	1.0	0.9992878474615208	0.0007121525384792098		
2176	FEOBHI_12665 staphyloferrin A synthetase SfaB	other	1629	318	87036	6.876673831939708	318	14626	0	72410	1.0	0.8319545935015396	0.16804540649846042		
2207	FEOBHI_06535 heme ABC exporter ATP-binding protein CcmA	other	1647	294	87060	5.396289482116697	294	506	0	86554	1.0	0.9941879163795084	0.005812083620491615		
2222	FEOBHI_00365 Transcriptional antiterminator	resistance	1677	303	87051	6.94909336090088	303	28097	0	58954	1.0	0.6772351839726137	0.32276481602738627		
2223	FEOBHI_02695 AraC-type DNA-binding domain and AraC-containing proteins	other	1632	312	87042	8.383682994842536	312	55189	0	31853	1.0	0.3659497713747386	0.6340502286252614		
2225	FEOBHI_01615 Fructose-1,6-bisphosphatase class 3	other	1575	294	87060	6.415247001647949	294	5285	0	81775	1.0	0.9392947392602803	0.060705260739719734		
2226	FEOBHI_07940 DUF1430 domain-containing protein	other	1644	297	87057	10.383944692611692	297	85230	0	1827	1.0	0.020986250387677038	0.979013749612323		
2227	FEOBHI_09950 cyclic-di-AMP phosphodiesterase GdpP	other	1698	363	86991	4.996412415504455	363	121	0	86870	1.0	0.9986090515110758	0.0013909484889241415		
2231	FEOBHI_06345 excinuclease ABC subunit UvrB	other	1668	276	87078	6.1555311918258635	276	4699	0	82379	1.0	0.9460368864696019	0.05396311353039803		
2242	FEOBHI_01080 PTS system glucose-specific EIICBA component	other	1698	318	87036	4.494389872550964	318	27	0	87009	1.0	0.9996897835378464	0.00031021646215359164		
2248	FEOBHI_03905 Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	core	1689	363	86991	4.367430534362792	363	219	0	86772	1.0	0.9974824981894679	0.002517501810532124		
2253	FEOBHI_05425 polyribonucleotide nucleotidyltransferase	other	1653	282	87072	5.0347830390930195	282	72	0	87000	1.0	0.9991730981256891	0.0008269018743109151		
2254	FEOBHI_02285 AraC family transcriptional regulator Rsp	other	1770	339	87015	9.449998254775988	339	72644	0	14371	1.0	0.1651554329713268	0.8348445670286733		
2256	FEOBHI_11870 ATP-dependent Clp protease ATP-binding subunit ClpL	other	1740	327	87027	7.046106724739072	327	29853	0	57174	1.0	0.6569685270088593	0.3430314729911407		
2258	FEOBHI_10465 Transcriptional antiterminator	resistance	1701	255	87099	6.208090305328369	255	17191	0	69908	1.0	0.8026268958311806	0.1973731041688194		
2259	FEOBHI_02905 Putative DNA topoisomerase 3	core	1605	264	87090	7.173870983123782	264	22822	0	64268	1.0	0.7379492479044667	0.26205075209553336		
2261	FEOBHI_08765 DNA helicase PcrA	other	1593	288	87066	3.722692193984978	288	150	0	86916	1.0	0.9982771690441734	0.0017228309558266143		
2265	FEOBHI_01530 Uncharacterized HTH-type transcriptional regulator	other	1761	312	87042	6.7859456062317225	312	29117	0	57925	1.0	0.6654833298867213	0.3345166701132786		
2272	FEOBHI_06070 endonuclease MutS2	other	1785	351	87003	4.124496650695801	351	134	0	86869	1.0	0.9984598232244866	0.001540176775513488		
2292	FEOBHI_03280 DNA polymerase I	core	1710	315	87039	4.449802808761601	315	72	0	86967	1.0	0.9991727846137938	0.0008272153862061834		
2293	FEOBHI_03405 valine--tRNA ligase	core	1608	339	87015	4.853456206321717	339	72	0	86943	1.0	0.9991725564557835	0.0008274435442165144		
2295	FEOBHI_10090 Sensor histidine kinase KdpD	other	1614	258	87096	8.793553533554077	258	58140	0	28956	1.0	0.3324607329842932	0.6675392670157068		
2297	FEOBHI_11255 haptoglobin-binding heme uptake protein HarA	other	1698	315	87039	7.072517881393431	315	46172	0	40867	1.0	0.46952515539011247	0.5304748446098875		
2298	FEOBHI_04715 3'-5' exonuclease DinG	other	1647	288	87066	11.511558532714844	288	65141	0	21925	1.0	0.2518204580433235	0.7481795419566766		
2306	FEOBHI_07440 Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein	other	1551	303	87051	7.6841490268707275	303	73750	0	13301	1.0	0.15279548770261112	0.8472045122973889		
2308	FEOBHI_01750 ATP-dependent RNA helicase SrmB	other	1665	333	87021	9.544103736877437	333	77632	0	9389	1.0	0.10789349697199527	0.8921065030280048		
2319	FEOBHI_10485 FmtB protein	other	1656	279	87075	7.867996931076055	279	55367	0	31708	1.0	0.3641458512776342	0.6358541487223658		
2320	FEOBHI_04785 GTPase Era, involved in 16S rRNA processing	core	1812	324	87030	8.090837364196766	324	35636	0	51394	1.0	0.5905320004596116	0.40946799954038837		
2322	FEOBHI_07430 Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein	other	1701	369	86985	7.224711894989014	369	82667	0	4318	1.0	0.0496407426567799	0.9503592573432201		
2331	FEOBHI_08985 Peptidase S74 domain-containing protein	other	1632	300	87054	8.937459373474121	300	74310	0	12744	1.0	0.14639189468605693	0.853608105313943		
2334	FEOBHI_07435 MSCRAMM family adhesin SdrD	other	1629	330	87024	7.170917625427246	330	69502	0	17522	1.0	0.2013467549181835	0.7986532450818166		
2351	FEOBHI_00160 Uncharacterized membrane protein YeaQ/YmgE, transglycosylase-associated protein family	other	1644	321	87033	6.488560476303098	321	7947	0	79086	1.0	0.9086898073144669	0.09131019268553307		
2358	FEOBHI_01905 Txe/YoeB family addiction module toxin	other	1707	282	87072	7.343258304595947	282	38758	0	48314	1.0	0.5548741271591326	0.44512587284086735		
2362	FEOBHI_06990 Na+/H+ antiporter Mnh2 subunit F	other	1713	339	87015	7.451840171813931	339	28680	0	58335	1.0	0.6704016548870885	0.3295983451129116		
2369	FEOBHI_07005 Na+/H+ antiporter Mnh2 subunit C	other	1722	300	87054	6.884026732444762	300	13995	0	73059	1.0	0.8392377145220208	0.1607622854779792		
2372	FEOBHI_08355 Na+/H+ antiporter Mnh1 subunit G	other	1668	285	87069	3.5006325840950008	285	15	0	87054	1.0	0.9998277228405058	0.00017227715949419425		
2378	FEOBHI_08330 Na+/H+ antiporter Mnh1 subunit B	other	1632	321	87033	3.5363344526290894	321	15	0	87018	1.0	0.999827651580435	0.0001723484195649926		
2390	FEOBHI_08345 Na+/H+ antiporter Mnh1 subunit E	other	1698	288	87066	3.446312742233276	288	9	0	87057	1.0	0.9998966301426504	0.00010336985734959685		
2399	FEOBHI_05810 bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	other	1668	279	87075	2.918659825325011	279	18	0	87057	1.0	0.9997932816537468	0.00020671834625322997		
2409	FEOBHI_08270 Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	other	1602	234	87120	5.895460524559021	234	2926	0	84194	1.0	0.9664141414141414	0.03358585858585859		
2410	FEOBHI_06035 XTP/dITP diphosphatase	other	1557	360	86994	5.606247596740726	360	94	0	86900	1.0	0.9989194657102789	0.0010805342897211303		
2411	FEOBHI_03360 ribosome biogenesis GTP-binding protein YihA/YsxC	core	1695	285	87069	8.279794788360578	285	29069	0	58000	1.0	0.6661383500442178	0.3338616499557822		
2422	FEOBHI_07460 Deoxyadenosine/deoxycytidine kinase	other	1701	276	87078	5.438258647918701	276	591	0	86487	1.0	0.9932129814648936	0.006787018535106456		
2426	FEOBHI_07160 3-Methyladenine DNA glycosylase, HhH-GPD/Endo3 superfamily	other	1572	288	87066	6.7448973274230895	288	34409	0	52657	1.0	0.6047940642730802	0.3952059357269198		
2433	FEOBHI_01280 capsular polysaccharide type 5/8 biosynthesis protein CapA	other	1536	306	87048	8.364071941375753	306	65221	0	21827	1.0	0.25074671445639185	0.7492532855436081		
2441	FEOBHI_01960 ABC-type proline/glycine betaine transport system, permease component	resistance	1665	321	87033	4.715145149230956	321	54	0	86979	1.0	0.999379545689566	0.0006204543104339733		
2452	FEOBHI_00725 Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	other	1764	321	87033	6.168027296066272	321	730	0	86303	1.0	0.9916123769145037	0.008387623085496307		
2455	FEOBHI_06640 DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	other	1653	303	87051	3.9356446170806887	300	0	3	87051	0.9900990099009901	1.0	0.0		
