gene_idx	gene_name	category	n_train_flipped	cutoff_99th
4647	MJMLJH_09630 Transcriptional activator rinB	other	1566	8.05263061523437
4648	MJMLJH_09620 DUF1381 domain-containing protein	other	1635	7.78269612312317
4649	MJMLJH_05985 Phage protein	phage	1587	7.949431667327846
4650	MJMLJH_09600 DUF1024 domain-containing protein	other	1731	8.75362777709962
4651	FDGJKG_05055 Phage protein	phage	1671	4.725699043273925
4652	FDGJKG_05085 Phage protein	phage	1593	4.738649501800536
4653	FDGJKG_06930 hypothetical protein	other	1872	4.996102781295776
4654	FDGJKG_12445 Pathogenicity island protein	other	1689	9.915147590637202
4655	FDGJKG_05090 SA1788 family PVL leukocidin-associated protein	other	1662	7.856089043617248
4656	FDGJKG_05135 Single-stranded DNA-binding protein	other	1722	5.771178436279297
4657	FDGJKG_07910 Maebl	other	1773	3.9267189407348626
4658	FDGJKG_05130 putative HNHc nuclease	other	1575	8.415413036346434
4659	FDGJKG_12495 Helix-turn-helix domain-containing protein	other	1605	7.665249881744386
4660	FDGJKG_05125 Phi PV83 orf 20-like protein	phage	1518	9.305104255676254
4661	FDGJKG_04915 putative autolysin LytO	phage	1653	7.56780237197876
4662	IOPEJI_09515 Cytosolic protein	other	1641	8.087119102478026
4663	IOPEJI_09690 Phage protein	phage	1659	9.741175365448001
4664	IOPEJI_09695 Phage head-tail adapter protein	phage	1644	9.344627151489256
4665	IOPEJI_09510 Endoribonuclease MazF	other	1620	8.507719993591305
4666	IOPEJI_12560 Replication initiaton protein REP (rolling circle plasmid replication)	other	1770	6.174708142280573
4667	ENOEHL_08745 TIGR01741 family protein	other	1701	5.841851234436035
4668	ENOEHL_12750 Uncharacterized conserved protein	other	1695	6.468896884918205
4669	ENOEHL_03200 L-lactate permease	resistance	1650	3.7097093296051025
4670	PODMID_02400 DUF1270 domain-containing protein	other	1731	6.568901872634889
4671	PODMID_06115 hypothetical protein	other	1710	6.345472002029422
4672	PODMID_06080 LPXTG cell wall anchor domain-containing protein	other	1569	6.483601074218746
4673	PODMID_02220 DUF3944 domain-containing protein	other	1641	5.370862865447997
4674	PODMID_02300 hypothetical protein	other	1629	6.377112197875977
4675	PODMID_02415 DUF739 domain-containing protein	other	1572	6.996961250305172
4676	PODMID_02390 Phage protein	phage	1596	6.573352527618407
4677	PODMID_02410 Helix-turn-helix domain-containing protein	other	1659	6.355674438476564
4678	PODMID_08200 Lactococcin 972 family bacteriocin	other	1689	5.75077953338623
4679	PODMID_02280 HNH endonuclease	other	1674	5.930723552703856
4680	PODMID_02250 Bacteriophage	phage	1662	5.695766696929931
4681	PODMID_02315 Phage protein	phage	1761	5.813902091979981
4682	PODMID_02195 DUF1659 domain-containing protein	other	1815	5.33156886100769
4683	PODMID_02275 Terminase	phage	1710	6.954937052726754
4684	PODMID_10890 Phage protein	phage	1635	8.556161785125738
4685	PODMID_02240 Phage protein	phage	1590	5.677566194534301
4686	PODMID_02245 phage head closure protein	phage	1587	5.369440240859985
4687	PODMID_02225 Phage protein	phage	1770	5.4984752702713
4688	PODMID_02420 Helix-turn-helix domain-containing protein	other	1608	5.963416428565981
4689	PODMID_00425 DUF1093 domain-containing protein	other	1662	5.576282310485833
4690	PODMID_03595 competence protein ComGF	other	1782	6.633479146957398
4691	PODMID_02190 Holin	other	1548	5.768562369346618
4692	PODMID_02425 AraC family transcriptional regulator	other	1671	5.8685013294219965
4693	PODMID_06920 Lipoprotein	other	1794	6.018480019569395
4694	PODMID_02200 DUF1617 domain-containing protein	other	1695	5.554295701980588
4695	PODMID_01570 DUF4064 domain-containing protein	other	1614	6.297288389205927
4696	PODMID_02235 HK97 gp10 family phage protein	phage	1653	5.829362392425538
4697	PODMID_11605 DUF1433 domain-containing protein	other	1767	4.767113246917724
4698	PODMID_02305 DUF4143 domain-containing protein	other	1686	7.039742040634164
4699	PODMID_12645 Mobilization protein	other	1704	6.3644945907592785
4700	PODMID_10215 Lipoprotein	other	1542	5.115118241310113
4701	PODMID_00775 TIGR01741 family protein	other	1584	6.661596732139595
4702	PODMID_02310 Nucleotide pyrophosphohydrolase	other	1527	6.501858081817627
4703	PODMID_02385 Bacteriophage Mu Gam like protein	phage	1830	6.487375493049624
4704	PODMID_02375 Single strand DNA binding protein	other	1677	6.757221984863282
4705	PODMID_00430 staphylococcal enterotoxin-like toxin X	other	1737	6.802347469329815
4706	PODMID_10360 DUF443 domain-containing protein	other	1674	5.870556344985961
4707	PODMID_00360 GNAT family acetyltransferase	other	1767	6.913605546951293
4708	PODMID_02260 ATP-dependent Clp protease proteolytic subunit	other	1602	6.315250029563905
4709	PODMID_02230 Phage tail protein	phage	1533	5.544508724212655
4710	PODMID_02430 Host cell surface-exposed lipofamily protein	other	1719	6.319135189056394
4711	PODMID_09210 Type I site-specific deoxyribonuclease	other	1632	5.835517902374272
4712	PODMID_12435 DUF616 domain-containing protein	other	1638	6.6779656505584715
4713	PODMID_02210 Phage tail protein	phage	1863	5.744988784790036
4714	PODMID_06245 L-ascorbate lactonase UlaG, metallo-beta-lactamase superfamily	resistance	1686	5.9087844371795715
4715	PODMID_02380 ATP-binding protein	other	1551	6.356968402862549
4716	PODMID_06180 Uncharacterized lipoprotein MW2406	other	1587	7.24939058303833
4717	PODMID_12735 Antirepressor protein	other	1584	7.4876783180236925
4718	PODMID_12700 Rep	other	1674	6.942437529563902
4719	PODMID_02185 N-acetylmuramoyl-L-alanine amidase	core	1623	6.836953172683715
4720	PODMID_12650 MobA	other	1737	6.8066350746154765
4721	PODMID_00645 Lipoate--protein ligase 2	other	1692	6.766157121658317
4722	PODMID_04510 Smooth muscle caldesmon	other	1725	6.9814900970458975
4723	PODMID_07100 Putative glycosyltransferase TagX	other	1689	6.4052920532226505
4724	PODMID_02435 Site-specific integrase	phage	1701	7.080761432647705
4725	PODMID_02265 phage portal protein	phage	1614	6.824729671478267
4726	PODMID_02255 phage major capsid protein	phage	1692	5.291187868118283
4727	PODMID_10260 Lantibiotic epidermin biosynthesis protein EpiC	resistance	1692	5.276961817741378
4728	PODMID_00160 Lipase-3 domain-containing protein	other	1674	5.0057990550994855
4729	PODMID_02270 Phage Terminase family protein	phage	1701	6.2089524269104
4730	PODMID_11595 polysaccharide lyase 8 family protein	other	1653	6.616948204040528
4731	PODMID_05835 Cna B-type domain-containing protein	other	1569	7.265718231201168
4732	PODMID_02215 Phage tail tape measure protein	phage	1536	5.540997791290286
4733	PODMID_12225 Alpha/beta hydrolase	other	1695	6.666870470046984
4734	DKBPPN_00370 Phage protein	phage	1611	8.097901916503918
4735	DKBPPN_10410 MSCRAMM family adhesin SdrC	other	1617	6.677946147918682
4736	JAMKPL_10370 Phage protein	phage	1647	6.521225090026854
4737	JAMKPL_01510 Phage protein	phage	1575	6.380168781280517
4738	JAMKPL_08140 LlsX family protein	other	1785	5.993406486511233
4739	JAMKPL_01505 YopX domain-containing protein	other	1662	7.484185175895683
4740	JAMKPL_05770 YxeA family protein	other	1653	6.62980884552002
4741	JAMKPL_01500 Acetyltransferase	other	1635	8.160918846130395
4742	JAMKPL_08745 putative sugar epimerase, cupin superfamily	other	1653	4.647404670715333
4743	JAMKPL_06330 Spore coat protein CotF	other	1623	6.47792028427124
4744	JAMKPL_03580 Sirohydrochlorin ferrochelatase	other	1644	5.676023654937743
4745	JAMKPL_08145 ABC transporter permease	resistance	1611	7.542137908935577
4746	JAMKPL_00035 staphylococcal enterotoxin type Z	other	1629	6.415377559661866
4747	JAMKPL_09955 Uncharacterized lipoprotein SA0404	other	1695	5.956950702667233
4748	JAMKPL_09950 Uncharacterized lipoprotein SAB0396	other	1623	5.330180444717406
4749	JAMKPL_09505 PhzF family phenazine biosynthesis isomerase	other	1686	5.735674309730531
4750	JAMKPL_08150 ABC transporter ATP-binding protein	other	1626	6.374161005020142
4751	JAMKPL_09945 Lipase-3 domain-containing protein	other	1758	5.536921443939221
4752	JAMKPL_11490 DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	other	1683	6.04056186676026
4753	JAMKPL_07995 polysaccharide intercellular adhesin biosynthesis/export protein IcaC	other	1548	7.354454212188719
4754	BDLHBJ_09510 hypothetical protein	other	1695	6.5771085166931105
4755	BDLHBJ_10010 Pirin-C-2 domain-containing protein	other	1524	6.58172954082489
4756	BDLHBJ_13105 DUF3310 domain-containing protein	other	1647	8.024584360122677
4757	BDLHBJ_00505 Phage protein	phage	1683	5.090294418334962
4758	BDLHBJ_02130 DUF1433 domain-containing protein	other	1626	6.793283700942993
4759	BDLHBJ_09460 Phosphoglycerate kinase	other	1743	5.7791767883300755
4760	BDLHBJ_01710 TetR family transcriptional regulator	other	1590	6.6524251651763855
4761	BDLHBJ_08590 phage major tail protein, TP901-1 family	phage	1677	5.48243034362793
4762	BDLHBJ_01715 NAD(P)H-binding protein	other	1647	5.920214881896972
4763	BDLHBJ_02075 Staphylococcal tandem lipoprotein	other	1665	6.1707720756530655
4764	BDLHBJ_05570 Lipoprotein	other	1671	6.350430297851555
4765	BDLHBJ_03860 superantigen-like protein SSL4	other	1788	4.938974094390835
4766	BDLHBJ_13100 ISL3 family ISSau8 transposase	other	1695	5.044782762527465
4767	HDEGJF_13610 hypothetical protein	other	1593	8.198835906982417
4768	HDEGJF_13205 Phage protein	phage	1626	8.430924415588379
4769	HDEGJF_13415 Phi PV83 orf 10-like protein	phage	1584	8.911253824234011
4770	HDEGJF_13075 Phage protein	phage	1620	8.484460792541489
4771	HDEGJF_13190 DUF3113 domain-containing protein	other	1680	7.079230747222901
4772	HDEGJF_13585 Phage protein	phage	1611	8.408248996734656
4773	HDEGJF_02675 Pathogenicity island protein	other	1620	8.407152070999134
4774	HDEGJF_12605 DUF3168 domain-containing protein	other	1617	6.342638568878171
4775	HDEGJF_13480 Orfan	other	1641	6.9304309844970575
4776	HDEGJF_06285 Pyr-redox-2 domain-containing protein	other	1536	6.15214588642121
4777	HDEGJF_13185 Phage protein	phage	1662	8.30266627311706
4778	HDEGJF_13215 EF-hand domain-containing protein	other	1728	6.8719491052627575
4779	HDEGJF_02655 Orf22	other	1692	7.8378308820724385
4780	HDEGJF_13490 Serine recombinase gin	other	1662	8.515717658996582
4781	HDEGJF_06195 Putative helicase	other	1563	6.659803876876812
4782	JIOBMH_12480 hypothetical protein	other	1611	4.428920269012451
4783	JIOBMH_10905 DUF3113 domain-containing protein	other	1743	5.625792360305786
4784	JIOBMH_12465 MobD	other	1821	4.247571945190429
4785	JIOBMH_10885 Phage protein	phage	1752	5.0922196483612066
4786	JIOBMH_10800 Gp44	other	1590	4.789818158149716
4787	JIOBMH_12470 MobC	other	1665	4.7224747467040835
4788	JIOBMH_12475 CHAP domain-containing protein	other	1503	4.054237823486329
4789	JIOBMH_11015 hypothetical protein	other	1701	9.202322959899902
4790	JIOBMH_11020 Lipoprotein	other	1686	8.848309278488166
4791	JIOBMH_12485 Immunodominant staphylococcal antigen B	other	1644	4.156578602790833
4792	JIOBMH_06465 DUF1672 domain-containing protein	other	1653	7.455783786773682
4793	JIOBMH_11320 [Genomic island nu Sa beta2]	other	1710	6.4560696697235125
4794	PIPDJJ_05005 hypothetical protein	other	1707	9.147367744445804
4795	PIPDJJ_12325 helix-turn-helix domain-containing protein	other	1605	5.22595500946045
4796	PIPDJJ_04990 Phage protein	phage	1731	8.943381118774418
4797	PIPDJJ_08760 Transposase	other	1770	4.6006131362915035
4798	PIPDJJ_05200 Transcriptional regulator	other	1647	4.560632686614987
4799	PIPDJJ_11725 Thioesterase family protein	other	1701	6.841730117797852
4800	PIPDJJ_08740 DUF1433 domain-containing protein	other	1674	5.423516087532041
4801	PIPDJJ_11980 HTH-type transcriptional regulator AdhR	other	1617	5.544380989074695
4802	PIPDJJ_07395 hypothetical protein	other	1662	5.281404733657837
4803	PIPDJJ_11350 hypothetical protein	other	1557	5.363575992584231
4804	PIPDJJ_05665 Phage protein	phage	1713	6.717847232818599
4805	PIPDJJ_05670 Cytosolic protein	other	1785	7.104517517089846
4806	PIPDJJ_00915 complement inhibitor SCIN-B	other	1611	4.933631229400643
4807	PIPDJJ_07240 TIGR01741 family protein	other	1569	5.042005443572994
4808	PIPDJJ_07245 TIGR01741 family protein	other	1605	4.5029849624633895
4809	PIPDJJ_05115 dUTP diphosphatase	other	1671	7.24285254478454
4810	PIPDJJ_11820 DUF443 domain-containing protein	other	1815	5.8236749076843175
4811	PIPDJJ_07275 DUF5079 domain-containing protein	other	1752	5.235747385025024
4812	PIPDJJ_08950 DUF772 domain-containing protein	other	1764	4.7161819982528685
4813	PIPDJJ_00885 superantigen-like protein SSL13	other	1629	5.754128875732423
4814	PIPDJJ_06890 Nickel import system permease protein NikC	resistance	1677	6.1803750228881835
4815	PIPDJJ_02885 iron export ABC transporter permease subunit FetB	resistance	1608	6.116445169448854
4816	PIPDJJ_03020 Tandem-type lipoprotein	other	1641	4.87521467208862
4817	PIPDJJ_09775 Uncharacterized lipoprotein MW0397	other	1680	5.231562089920049
4818	PIPDJJ_09790 tandem-type lipoprotein Lpl7	other	1695	6.1205157756805395
4819	PIPDJJ_09770 Uncharacterized lipoprotein SAV0437	other	1536	7.766975855827337
4820	PIPDJJ_11150 PriCT-1 domain-containing protein	other	1677	8.266557540893556
4821	PIPDJJ_05675 Lipase	other	1515	6.809224100112891
4822	PIPDJJ_02645 Chalcone/flavanone-binding protein YndB, AHSA1/START/SRPBCC domain	other	1647	5.522993421554556
4823	GGOKJO_04720 hypothetical protein	other	1719	5.030359497070311
4824	GGOKJO_10330 hypothetical protein	other	1584	4.519043889045717
4825	GGOKJO_11700 O-succinylbenzoate synthase	other	1755	5.111015605926516
4826	GGOKJO_00870 MFS transporter	other	1680	5.151022539138794
4827	GGOKJO_02830 Efflux RND transporter periplasmic adaptor subunit	resistance	1659	4.044549293518069
4828	GGOKJO_04465 Phage protein	phage	1725	5.574087657928467
4829	GGOKJO_10685 Doubtful CDS No database matches	other	1740	5.8183950996398845
4830	GGOKJO_10920 hypothetical protein	other	1671	5.037714481353748
4831	GGOKJO_00865 hypothetical protein	other	1617	5.571268615722656
4832	GGOKJO_00875 Dodecin domain-containing protein	other	1737	5.873940429687496
4833	GGOKJO_07925 FeoB-associated Cys-rich membrane protein	other	1629	4.753406696319581
4834	GGOKJO_12720 Replication initiaton protein REP (rolling circle plasmid replication)	other	1593	6.588406314849843
4835	GGOKJO_00095 Transmembrane protein	other	1776	6.630149841308594
4836	GGOKJO_00880 Phage protein	phage	1668	5.780264678001403
4837	GGOKJO_00855 Regulatory protein	other	1650	5.633271913528442
4838	GGOKJO_12715 Phage protein	phage	1701	5.974416255950928
4839	GGOKJO_02950 DUF1264 domain-containing protein	other	1542	5.637081012725822
4840	GGOKJO_02915 Integral membrane protein	other	1674	5.247728338241577
4841	GGOKJO_00860 HTH-17 domain-containing protein	other	1599	6.2817449951171875
4842	GGOKJO_00925 HNH endonuclease	other	1575	6.15466236114502
4843	GGOKJO_09925 65 kDa membrane protein	other	1656	6.2544493913650525
4844	GGOKJO_12595 hypothetical protein	other	1755	4.711152162551881
4845	GGOKJO_04355 Transposase	other	1626	4.892135381698608
4846	GGOKJO_05170 Ovule protein	other	1689	6.246510715484617
4847	GGOKJO_00895 Phage protein	phage	1701	6.064100742340088
4848	GGOKJO_11815 Csa1 family protein	other	1665	5.0282012748718214
4849	GGOKJO_08510 DUF1798 domain-containing protein	other	1620	6.560003333091734
4850	GGOKJO_11790 Putative lipoprotein	other	1707	5.21893054008484
4851	GGOKJO_08495 Enolase	other	1593	4.920747642517087
4852	GGOKJO_11775 Csa1 family protein	other	1641	7.750656127929682
4853	GGOKJO_02850 DUF1433 domain-containing protein	other	1680	5.7672021532058775
4854	GGOKJO_00850 Helix-turn-helix family protein	other	1695	6.089835424423217
4855	GGOKJO_11785 tandem-type lipoprotein	other	1689	5.024327125549308
4856	GGOKJO_04575 DUF1398 domain-containing protein	other	1629	5.019349327087403
4857	GGOKJO_11780 tandem-type lipoprotein	other	1725	4.997724533081055
4858	GGOKJO_01905 Nonfunctional staphylococcal enterotoxin-like W	other	1731	6.337666082382206
4859	GGOKJO_00960 HNH endonuclease	other	1644	6.422772130966185
4860	GGOKJO_09975 Uncharacterized membrane protein	other	1668	4.748669466972347
4861	GGOKJO_00955 Positive control sigma-like factor	other	1734	5.915720443725587
4862	GGOKJO_04810 TIGR01741 family protein	other	1674	5.9500281715393015
4863	GGOKJO_04685 NAD-dependent deacetylase	other	1641	4.793503189086913
4864	GGOKJO_04830 Putative cytosolic protein	other	1788	6.1558729410171455
4865	GGOKJO_02960 Lipoprotein	other	1650	5.640250148773193
4866	GGOKJO_09530 Membrane spanning protein	other	1617	6.280077400207518
4867	GGOKJO_03825 hypothetical protein	other	1551	5.3604631423950195
4868	GGOKJO_03575 DNA-binding protein	other	1611	5.997801017761241
4869	GGOKJO_02910 DUF4888 domain-containing protein	other	1800	5.531352806091308
4870	GGOKJO_05245 Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	core	1539	5.0388246154785055
4871	GGOKJO_04585 Sec-independent protein translocase protein TatC	other	1641	7.91744861602783
4872	GGOKJO_07505 hypothetical protein	other	1647	4.641958274841309
4873	GGOKJO_11065 DUF443 domain-containing protein	other	1614	6.884756031036372
4874	GGOKJO_00885 Phage repressor protein	phage	1677	5.853600254058838
4875	GGOKJO_09525 CPBP family intramembrane metalloprotease	other	1650	5.939989032745361
4876	GGOKJO_10435 Putative transposase	other	1779	4.853415727615366
4877	GGOKJO_10430 Transposase	other	1578	4.9263182306289695
